millis,stamp,datetime,temp
19011999,1497844256, 2019/6/19 3:50:56,14.3
19012999,1497844257, 2019/6/19 3:50:57,14.3
19013999,1497844258, 2019/6/19 3:50:58,14.3
19014999,1497844259, 2019/6/19 3:50:59,14.3
19016000,1497844260, 2019/6/19 3:51:0,14.3
19016999,1497844261, 2019/6/19 3:51:1,14.3
19017999,1497844262, 2019/6/19 3:51:2,14.3
19018998,1497844263, 2019/6/19 3:51:3,14.3
19019999,1497844264, 2019/6/19 3:51:4,14.3
19020999,1497844265, 2019/6/19 3:51:5,14.4
19021999,1497844266, 2019/6/19 3:51:6,14.4
19022999,1497844267, 2019/6/19 3:51:7,14.4
19023998,1497844268, 2019/6/19 3:51:8,14.4
19025000,1497844269, 2019/6/19 3:51:9,14.3
19025998,1497844270, 2019/6/19 3:51:10,14.3
19027000,1497844271, 2019/6/19 3:51:11,14.3
19027998,1497844272, 2019/6/19 3:51:12,14.3
19028999,1497844273, 2019/6/19 3:51:13,14.3
19029998,1497844274, 2019/6/19 3:51:14,14.3
19030999,1497844275, 2019/6/19 3:51:15,14.3
19032000,1497844276, 2019/6/19 3:51:16,14.3
19032998,1497844277, 2019/6/19 3:51:17,14.3
19033999,1497844278, 2019/6/19 3:51:18,14.3
19034999,1497844279, 2019/6/19 3:51:19,14.3
19035999,1497844280, 2019/6/19 3:51:20,14.3
19036998,1497844281, 2019/6/19 3:51:21,14.3
19037999,1497844282, 2019/6/19 3:51:22,14.3
19039000,1497844283, 2019/6/19 3:51:23,14.3
19039998,1497844284, 2019/6/19 3:51:24,14.3
19040999,1497844285, 2019/6/19 3:51:25,14.3
19041999,1497844286, 2019/6/19 3:51:26,14.3
19043000,1497844287, 2019/6/19 3:51:27,14.3
19043999,1497844288, 2019/6/19 3:51:28,14.3
19044999,1497844289, 2019/6/19 3:51:29,14.3
19045999,1497844290, 2019/6/19 3:51:30,14.3
19047000,1497844291, 2019/6/19 3:51:31,14.3
19047999,1497844292, 2019/6/19 3:51:32,14.3
19048998,1497844293, 2019/6/19 3:51:33,14.3
19049999,1497844294, 2019/6/19 3:51:34,14.3
19050998,1497844295, 2019/6/19 3:51:35,14.3
19052000,1497844296, 2019/6/19 3:51:36,14.3
19052999,1497844297, 2019/6/19 3:51:37,14.3
19053999,1497844298, 2019/6/19 3:51:38,14.3
19054999,1497844299, 2019/6/19 3:51:39,14.3
19055998,1497844300, 2019/6/19 3:51:40,14.3
19057000,1497844301, 2019/6/19 3:51:41,14.3
19057999,1497844302, 2019/6/19 3:51:42,14.3
19059000,1497844303, 2019/6/19 3:51:43,14.3
19059999,1497844304, 2019/6/19 3:51:44,14.3
19060999,1497844305, 2019/6/19 3:51:45,14.3
19061998,1497844306, 2019/6/19 3:51:46,14.3
19063000,1497844307, 2019/6/19 3:51:47,14.3
19064000,1497844308, 2019/6/19 3:51:48,14.3
19064998,1497844309, 2019/6/19 3:51:49,14.3
19065999,1497844310, 2019/6/19 3:51:50,14.3
19066999,1497844311, 2019/6/19 3:51:51,14.3
19068000,1497844312, 2019/6/19 3:51:52,14.3
19068999,1497844313, 2019/6/19 3:51:53,14.4
19069999,1497844314, 2019/6/19 3:51:54,14.4
19071000,1497844315, 2019/6/19 3:51:55,14.3
19071998,1497844316, 2019/6/19 3:51:56,14.3
19072999,1497844317, 2019/6/19 3:51:57,14.3
19073999,1497844318, 2019/6/19 3:51:58,14.3
19075000,1497844319, 2019/6/19 3:51:59,14.3
19075999,1497844320, 2019/6/19 3:52:0,14.3
19076999,1497844321, 2019/6/19 3:52:1,14.3
19077998,1497844322, 2019/6/19 3:52:2,14.3
19079000,1497844323, 2019/6/19 3:52:3,14.3
19080000,1497844324, 2019/6/19 3:52:4,14.3
19080998,1497844325, 2019/6/19 3:52:5,14.3
19081999,1497844326, 2019/6/19 3:52:6,14.3
19082999,1497844327, 2019/6/19 3:52:7,14.3
19083999,1497844328, 2019/6/19 3:52:8,14.3
19084998,1497844329, 2019/6/19 3:52:9,14.3
19085999,1497844330, 2019/6/19 3:52:10,14.3
19087000,1497844331, 2019/6/19 3:52:11,14.3
19087998,1497844332, 2019/6/19 3:52:12,14.3
19088999,1497844333, 2019/6/19 3:52:13,14.3
19089999,1497844334, 2019/6/19 3:52:14,14.3
19090999,1497844335, 2019/6/19 3:52:15,14.3
19091999,1497844336, 2019/6/19 3:52:16,14.3
19092999,1497844337, 2019/6/19 3:52:17,14.3
19093999,1497844338, 2019/6/19 3:52:18,14.3
19094999,1497844339, 2019/6/19 3:52:19,14.3
19096000,1497844340, 2019/6/19 3:52:20,14.3
19096998,1497844341, 2019/6/19 3:52:21,14.3
19097999,1497844342, 2019/6/19 3:52:22,14.3
19098999,1497844343, 2019/6/19 3:52:23,14.3
19099999,1497844344, 2019/6/19 3:52:24,14.3
19100998,1497844345, 2019/6/19 3:52:25,14.3
19101999,1497844346, 2019/6/19 3:52:26,14.3
19103000,1497844347, 2019/6/19 3:52:27,14.3
19103998,1497844348, 2019/6/19 3:52:28,14.3
19104999,1497844349, 2019/6/19 3:52:29,14.3
19105999,1497844350, 2019/6/19 3:52:30,14.3
19107000,1497844351, 2019/6/19 3:52:31,14.3
19107999,1497844352, 2019/6/19 3:52:32,14.3
19108999,1497844353, 2019/6/19 3:52:33,14.3
19109998,1497844354, 2019/6/19 3:52:34,14.3
19110999,1497844355, 2019/6/19 3:52:35,14.3
19111998,1497844356, 2019/6/19 3:52:36,14.3
19112999,1497844357, 2019/6/19 3:52:37,14.3
19114000,1497844358, 2019/6/19 3:52:38,14.3
19114998,1497844359, 2019/6/19 3:52:39,14.3
19116000,1497844360, 2019/6/19 3:52:40,14.3
19116999,1497844361, 2019/6/19 3:52:41,14.3
19117999,1497844362, 2019/6/19 3:52:42,14.3
19118999,1497844363, 2019/6/19 3:52:43,14.3
19120000,1497844364, 2019/6/19 3:52:44,14.3
19121000,1497844365, 2019/6/19 3:52:45,14.3
19121999,1497844366, 2019/6/19 3:52:46,14.3
19122999,1497844367, 2019/6/19 3:52:47,14.3
19123998,1497844368, 2019/6/19 3:52:48,14.3
19124999,1497844369, 2019/6/19 3:52:49,14.3
19125998,1497844370, 2019/6/19 3:52:50,14.3
19126999,1497844371, 2019/6/19 3:52:51,14.3
19128000,1497844372, 2019/6/19 3:52:52,14.3
19128998,1497844373, 2019/6/19 3:52:53,14.3
19129999,1497844374, 2019/6/19 3:52:54,14.3
19130999,1497844375, 2019/6/19 3:52:55,14.3
19131999,1497844376, 2019/6/19 3:52:56,14.3
19132999,1497844377, 2019/6/19 3:52:57,14.3
19134000,1497844378, 2019/6/19 3:52:58,14.3
19135000,1497844379, 2019/6/19 3:52:59,14.3
19135998,1497844380, 2019/6/19 3:53:0,14.3
19136999,1497844381, 2019/6/19 3:53:1,14.3
19137999,1497844382, 2019/6/19 3:53:2,14.3
19138999,1497844383, 2019/6/19 3:53:3,14.3
19139998,1497844384, 2019/6/19 3:53:4,14.3
19141000,1497844385, 2019/6/19 3:53:5,14.3
19141999,1497844386, 2019/6/19 3:53:6,14.3
19143000,1497844387, 2019/6/19 3:53:7,14.3
19143999,1497844388, 2019/6/19 3:53:8,14.3
19144998,1497844389, 2019/6/19 3:53:9,14.3
19145999,1497844390, 2019/6/19 3:53:10,14.3
19147000,1497844391, 2019/6/19 3:53:11,14.3
19148000,1497844392, 2019/6/19 3:53:12,14.3
19148999,1497844393, 2019/6/19 3:53:13,14.3
19149999,1497844394, 2019/6/19 3:53:14,14.3
19150999,1497844395, 2019/6/19 3:53:15,14.3
19152000,1497844396, 2019/6/19 3:53:16,14.3
19153000,1497844397, 2019/6/19 3:53:17,14.3
19153999,1497844398, 2019/6/19 3:53:18,14.3
19155000,1497844399, 2019/6/19 3:53:19,14.3
19155999,1497844400, 2019/6/19 3:53:20,14.3
19156999,1497844401, 2019/6/19 3:53:21,14.3
19157999,1497844402, 2019/6/19 3:53:22,14.3
19159000,1497844403, 2019/6/19 3:53:23,14.3
19160000,1497844404, 2019/6/19 3:53:24,14.3
19160998,1497844405, 2019/6/19 3:53:25,14.3
19161999,1497844406, 2019/6/19 3:53:26,14.3
19162999,1497844407, 2019/6/19 3:53:27,14.3
19163999,1497844408, 2019/6/19 3:53:28,14.3
19164998,1497844409, 2019/6/19 3:53:29,14.3
19165999,1497844410, 2019/6/19 3:53:30,14.3
19167000,1497844411, 2019/6/19 3:53:31,14.3
19167998,1497844412, 2019/6/19 3:53:32,14.3
19168999,1497844413, 2019/6/19 3:53:33,14.3
19169999,1497844414, 2019/6/19 3:53:34,14.3
19171000,1497844415, 2019/6/19 3:53:35,14.3
19171998,1497844416, 2019/6/19 3:53:36,14.3
19172999,1497844417, 2019/6/19 3:53:37,14.3
19173998,1497844418, 2019/6/19 3:53:38,14.3
19174999,1497844419, 2019/6/19 3:53:39,14.3
19175998,1497844420, 2019/6/19 3:53:40,14.3
19176999,1497844421, 2019/6/19 3:53:41,14.3
19178000,1497844422, 2019/6/19 3:53:42,14.3
19178999,1497844423, 2019/6/19 3:53:43,14.3
19179999,1497844424, 2019/6/19 3:53:44,14.3
19180999,1497844425, 2019/6/19 3:53:45,14.3
19182000,1497844426, 2019/6/19 3:53:46,14.3
19182999,1497844427, 2019/6/19 3:53:47,14.3
19183998,1497844428, 2019/6/19 3:53:48,14.3
19184999,1497844429, 2019/6/19 3:53:49,14.3
19185999,1497844430, 2019/6/19 3:53:50,14.3
19186999,1497844431, 2019/6/19 3:53:51,14.3
19187999,1497844432, 2019/6/19 3:53:52,14.3
19189000,1497844433, 2019/6/19 3:53:53,14.3
19189999,1497844434, 2019/6/19 3:53:54,14.3
19190999,1497844435, 2019/6/19 3:53:55,14.3
19192000,1497844436, 2019/6/19 3:53:56,14.3
19192998,1497844437, 2019/6/19 3:53:57,14.3
19193999,1497844438, 2019/6/19 3:53:58,14.3
19194999,1497844439, 2019/6/19 3:53:59,14.3
19195999,1497844440, 2019/6/19 3:54:0,14.3
19196999,1497844441, 2019/6/19 3:54:1,14.3
19197999,1497844442, 2019/6/19 3:54:2,14.3
19198999,1497844443, 2019/6/19 3:54:3,14.3
19199998,1497844444, 2019/6/19 3:54:4,14.3
19200999,1497844445, 2019/6/19 3:54:5,14.3
19201999,1497844446, 2019/6/19 3:54:6,14.3
19203000,1497844447, 2019/6/19 3:54:7,14.3
19203999,1497844448, 2019/6/19 3:54:8,14.3
19204999,1497844449, 2019/6/19 3:54:9,14.3
19205999,1497844450, 2019/6/19 3:54:10,14.3
19206999,1497844451, 2019/6/19 3:54:11,14.3
19207999,1497844452, 2019/6/19 3:54:12,14.3
19208999,1497844453, 2019/6/19 3:54:13,14.3
19209999,1497844454, 2019/6/19 3:54:14,14.3
19210999,1497844455, 2019/6/19 3:54:15,14.3
19211999,1497844456, 2019/6/19 3:54:16,14.3
19212999,1497844457, 2019/6/19 3:54:17,14.3
19213999,1497844458, 2019/6/19 3:54:18,14.3
19214999,1497844459, 2019/6/19 3:54:19,14.3
19215998,1497844460, 2019/6/19 3:54:20,14.3
19217000,1497844461, 2019/6/19 3:54:21,14.3
19217999,1497844462, 2019/6/19 3:54:22,14.3
19219000,1497844463, 2019/6/19 3:54:23,14.3
19219999,1497844464, 2019/6/19 3:54:24,14.3
19220999,1497844465, 2019/6/19 3:54:25,14.3
19221998,1497844466, 2019/6/19 3:54:26,14.3
19222999,1497844467, 2019/6/19 3:54:27,14.3
19224000,1497844468, 2019/6/19 3:54:28,14.3
19224998,1497844469, 2019/6/19 3:54:29,14.3
19225999,1497844470, 2019/6/19 3:54:30,14.3
19226999,1497844471, 2019/6/19 3:54:31,14.3
19227999,1497844472, 2019/6/19 3:54:32,14.3
19228998,1497844473, 2019/6/19 3:54:33,14.3
19229999,1497844474, 2019/6/19 3:54:34,14.3
19231000,1497844475, 2019/6/19 3:54:35,14.3
19232000,1497844476, 2019/6/19 3:54:36,14.3
19232999,1497844477, 2019/6/19 3:54:37,14.3
19233999,1497844478, 2019/6/19 3:54:38,14.3
19235000,1497844479, 2019/6/19 3:54:39,14.3
19235999,1497844480, 2019/6/19 3:54:40,14.3
19236999,1497844481, 2019/6/19 3:54:41,14.3
19237998,1497844482, 2019/6/19 3:54:42,14.3
19238999,1497844483, 2019/6/19 3:54:43,14.3
19239998,1497844484, 2019/6/19 3:54:44,14.3
19240999,1497844485, 2019/6/19 3:54:45,14.3
19242000,1497844486, 2019/6/19 3:54:46,14.3
19242999,1497844487, 2019/6/19 3:54:47,14.3
19243999,1497844488, 2019/6/19 3:54:48,14.3
19244999,1497844489, 2019/6/19 3:54:49,14.3
19246000,1497844490, 2019/6/19 3:54:50,14.3
19246999,1497844491, 2019/6/19 3:54:51,14.3
19247998,1497844492, 2019/6/19 3:54:52,14.3
19248999,1497844493, 2019/6/19 3:54:53,14.3
19249999,1497844494, 2019/6/19 3:54:54,14.3
19250999,1497844495, 2019/6/19 3:54:55,14.3
19251999,1497844496, 2019/6/19 3:54:56,14.3
19252999,1497844497, 2019/6/19 3:54:57,14.3
19253999,1497844498, 2019/6/19 3:54:58,14.3
19254999,1497844499, 2019/6/19 3:54:59,14.3
19255999,1497844500, 2019/6/19 3:55:0,14.3
19256998,1497844501, 2019/6/19 3:55:1,14.3
19257999,1497844502, 2019/6/19 3:55:2,14.3
19258999,1497844503, 2019/6/19 3:55:3,14.3
19259999,1497844504, 2019/6/19 3:55:4,14.3
19260999,1497844505, 2019/6/19 3:55:5,14.3
19261999,1497844506, 2019/6/19 3:55:6,14.3
19262999,1497844507, 2019/6/19 3:55:7,14.3
19263998,1497844508, 2019/6/19 3:55:8,14.3
19264999,1497844509, 2019/6/19 3:55:9,14.3
19265999,1497844510, 2019/6/19 3:55:10,14.3
19266999,1497844511, 2019/6/19 3:55:11,14.3
19267998,1497844512, 2019/6/19 3:55:12,14.3
19268999,1497844513, 2019/6/19 3:55:13,14.3
19269999,1497844514, 2019/6/19 3:55:14,14.3
19270999,1497844515, 2019/6/19 3:55:15,14.3
19271999,1497844516, 2019/6/19 3:55:16,14.3
19272998,1497844517, 2019/6/19 3:55:17,14.3
19273999,1497844518, 2019/6/19 3:55:18,14.3
19274999,1497844519, 2019/6/19 3:55:19,14.3
19276000,1497844520, 2019/6/19 3:55:20,14.3
19276999,1497844521, 2019/6/19 3:55:21,14.3
19277999,1497844522, 2019/6/19 3:55:22,14.3
19279000,1497844523, 2019/6/19 3:55:23,14.3
19280000,1497844524, 2019/6/19 3:55:24,14.3
19280999,1497844525, 2019/6/19 3:55:25,14.3
19281998,1497844526, 2019/6/19 3:55:26,14.3
19282999,1497844527, 2019/6/19 3:55:27,14.3
19283999,1497844528, 2019/6/19 3:55:28,14.3
19284999,1497844529, 2019/6/19 3:55:29,14.3
19285999,1497844530, 2019/6/19 3:55:30,14.3
19286999,1497844531, 2019/6/19 3:55:31,14.3
19287999,1497844532, 2019/6/19 3:55:32,14.3
19288999,1497844533, 2019/6/19 3:55:33,14.3
19289999,1497844534, 2019/6/19 3:55:34,14.3
19290998,1497844535, 2019/6/19 3:55:35,14.3
19291999,1497844536, 2019/6/19 3:55:36,14.3
19292999,1497844537, 2019/6/19 3:55:37,14.3
19293999,1497844538, 2019/6/19 3:55:38,14.3
19295000,1497844539, 2019/6/19 3:55:39,14.3
19295998,1497844540, 2019/6/19 3:55:40,14.3
19296999,1497844541, 2019/6/19 3:55:41,14.3
19297998,1497844542, 2019/6/19 3:55:42,14.3
19298999,1497844543, 2019/6/19 3:55:43,14.3
19299999,1497844544, 2019/6/19 3:55:44,14.3
19300999,1497844545, 2019/6/19 3:55:45,14.3
19301998,1497844546, 2019/6/19 3:55:46,14.3
19302999,1497844547, 2019/6/19 3:55:47,14.3
19303998,1497844548, 2019/6/19 3:55:48,14.3
19304999,1497844549, 2019/6/19 3:55:49,14.3
19306000,1497844550, 2019/6/19 3:55:50,14.3
19306999,1497844551, 2019/6/19 3:55:51,14.3
19307999,1497844552, 2019/6/19 3:55:52,14.3
19308999,1497844553, 2019/6/19 3:55:53,14.3
19310000,1497844554, 2019/6/19 3:55:54,14.3
19310999,1497844555, 2019/6/19 3:55:55,14.3
19311998,1497844556, 2019/6/19 3:55:56,14.3
19312999,1497844557, 2019/6/19 3:55:57,14.3
19313999,1497844558, 2019/6/19 3:55:58,14.3
19314999,1497844559, 2019/6/19 3:55:59,14.3
19315999,1497844560, 2019/6/19 3:56:0,14.3
19316999,1497844561, 2019/6/19 3:56:1,14.3
19317999,1497844562, 2019/6/19 3:56:2,14.3
19318999,1497844563, 2019/6/19 3:56:3,14.3
19319999,1497844564, 2019/6/19 3:56:4,14.3
19320998,1497844565, 2019/6/19 3:56:5,14.3
19321999,1497844566, 2019/6/19 3:56:6,14.3
19322998,1497844567, 2019/6/19 3:56:7,14.3
19323999,1497844568, 2019/6/19 3:56:8,14.3
19324999,1497844569, 2019/6/19 3:56:9,14.3
19326000,1497844570, 2019/6/19 3:56:10,14.3
19326999,1497844571, 2019/6/19 3:56:11,14.3
19328000,1497844572, 2019/6/19 3:56:12,14.3
19328999,1497844573, 2019/6/19 3:56:13,14.3
19329999,1497844574, 2019/6/19 3:56:14,14.3
19331000,1497844575, 2019/6/19 3:56:15,14.3
19331998,1497844576, 2019/6/19 3:56:16,14.3
19332999,1497844577, 2019/6/19 3:56:17,14.3
19333998,1497844578, 2019/6/19 3:56:18,14.3
19334999,1497844579, 2019/6/19 3:56:19,14.3
19335999,1497844580, 2019/6/19 3:56:20,14.3
19337000,1497844581, 2019/6/19 3:56:21,14.3
19338000,1497844582, 2019/6/19 3:56:22,14.3
19338999,1497844583, 2019/6/19 3:56:23,14.3
19339999,1497844584, 2019/6/19 3:56:24,14.3
19340999,1497844585, 2019/6/19 3:56:25,14.3
19341999,1497844586, 2019/6/19 3:56:26,14.3
19342999,1497844587, 2019/6/19 3:56:27,14.3
19343998,1497844588, 2019/6/19 3:56:28,14.3
19344999,1497844589, 2019/6/19 3:56:29,14.3
19345999,1497844590, 2019/6/19 3:56:30,14.3
19347000,1497844591, 2019/6/19 3:56:31,14.3
19347998,1497844592, 2019/6/19 3:56:32,14.3
19348999,1497844593, 2019/6/19 3:56:33,14.3
19349998,1497844594, 2019/6/19 3:56:34,14.3
19351000,1497844595, 2019/6/19 3:56:35,14.3
19352000,1497844596, 2019/6/19 3:56:36,14.3
19352998,1497844597, 2019/6/19 3:56:37,14.3
19353999,1497844598, 2019/6/19 3:56:38,14.3
19354999,1497844599, 2019/6/19 3:56:39,14.3
19355999,1497844600, 2019/6/19 3:56:40,14.3
19356999,1497844601, 2019/6/19 3:56:41,14.3
19357999,1497844602, 2019/6/19 3:56:42,14.3
19358999,1497844603, 2019/6/19 3:56:43,14.3
19359998,1497844604, 2019/6/19 3:56:44,14.2
19360999,1497844605, 2019/6/19 3:56:45,14.2
19361999,1497844606, 2019/6/19 3:56:46,14.3
19362999,1497844607, 2019/6/19 3:56:47,14.3
19363998,1497844608, 2019/6/19 3:56:48,14.3
19364999,1497844609, 2019/6/19 3:56:49,14.3
19365999,1497844610, 2019/6/19 3:56:50,14.3
19366999,1497844611, 2019/6/19 3:56:51,14.3
19367999,1497844612, 2019/6/19 3:56:52,14.3
19368999,1497844613, 2019/6/19 3:56:53,14.3
19370000,1497844614, 2019/6/19 3:56:54,14.3
19370999,1497844615, 2019/6/19 3:56:55,14.3
19371999,1497844616, 2019/6/19 3:56:56,14.3
19372998,1497844617, 2019/6/19 3:56:57,14.3
19374000,1497844618, 2019/6/19 3:56:58,14.3
19375000,1497844619, 2019/6/19 3:56:59,14.3
19376000,1497844620, 2019/6/19 3:57:0,14.3
19376999,1497844621, 2019/6/19 3:57:1,14.3
19377998,1497844622, 2019/6/19 3:57:2,14.3
19378999,1497844623, 2019/6/19 3:57:3,14.3
19379998,1497844624, 2019/6/19 3:57:4,14.3
19381000,1497844625, 2019/6/19 3:57:5,14.3
19381999,1497844626, 2019/6/19 3:57:6,14.3
19382999,1497844627, 2019/6/19 3:57:7,14.3
19383999,1497844628, 2019/6/19 3:57:8,14.3
19384998,1497844629, 2019/6/19 3:57:9,14.3
19385999,1497844630, 2019/6/19 3:57:10,14.3
19386999,1497844631, 2019/6/19 3:57:11,14.3
19387999,1497844632, 2019/6/19 3:57:12,14.3
19388998,1497844633, 2019/6/19 3:57:13,14.3
19389999,1497844634, 2019/6/19 3:57:14,14.3
19390999,1497844635, 2019/6/19 3:57:15,14.3
19392000,1497844636, 2019/6/19 3:57:16,14.3
19392999,1497844637, 2019/6/19 3:57:17,14.3
19393999,1497844638, 2019/6/19 3:57:18,14.3
19394999,1497844639, 2019/6/19 3:57:19,14.3
19395998,1497844640, 2019/6/19 3:57:20,14.3
19396999,1497844641, 2019/6/19 3:57:21,14.3
19397998,1497844642, 2019/6/19 3:57:22,14.3
19398999,1497844643, 2019/6/19 3:57:23,14.3
19400000,1497844644, 2019/6/19 3:57:24,14.3
19400999,1497844645, 2019/6/19 3:57:25,14.3
19402000,1497844646, 2019/6/19 3:57:26,14.3
19402999,1497844647, 2019/6/19 3:57:27,14.3
19403999,1497844648, 2019/6/19 3:57:28,14.3
19404998,1497844649, 2019/6/19 3:57:29,14.3
19405999,1497844650, 2019/6/19 3:57:30,14.3
19407000,1497844651, 2019/6/19 3:57:31,14.3
19407998,1497844652, 2019/6/19 3:57:32,14.3
19408999,1497844653, 2019/6/19 3:57:33,14.3
19409999,1497844654, 2019/6/19 3:57:34,14.3
19410999,1497844655, 2019/6/19 3:57:35,14.3
19411999,1497844656, 2019/6/19 3:57:36,14.3
19412999,1497844657, 2019/6/19 3:57:37,14.3
19413999,1497844658, 2019/6/19 3:57:38,14.3
19414999,1497844659, 2019/6/19 3:57:39,14.3
19415999,1497844660, 2019/6/19 3:57:40,14.3
19416998,1497844661, 2019/6/19 3:57:41,14.3
19418000,1497844662, 2019/6/19 3:57:42,14.3
19418998,1497844663, 2019/6/19 3:57:43,14.3
19419999,1497844664, 2019/6/19 3:57:44,14.3
19420999,1497844665, 2019/6/19 3:57:45,14.3
19421999,1497844666, 2019/6/19 3:57:46,14.3
19422999,1497844667, 2019/6/19 3:57:47,14.3
19424000,1497844668, 2019/6/19 3:57:48,14.2
19424999,1497844669, 2019/6/19 3:57:49,14.2
19425998,1497844670, 2019/6/19 3:57:50,14.3
19427000,1497844672, 2019/6/19 3:57:52,14.3
19427999,1497844673, 2019/6/19 3:57:53,14.2
19428999,1497844674, 2019/6/19 3:57:54,14.2
19429998,1497844675, 2019/6/19 3:57:55,14.2
19431000,1497844676, 2019/6/19 3:57:56,14.2
19431999,1497844677, 2019/6/19 3:57:57,14.2
19432998,1497844678, 2019/6/19 3:57:58,14.3
19433999,1497844679, 2019/6/19 3:57:59,14.3
19434999,1497844680, 2019/6/19 3:58:0,14.3
19435999,1497844681, 2019/6/19 3:58:1,14.3
19436998,1497844682, 2019/6/19 3:58:2,14.3
19437999,1497844683, 2019/6/19 3:58:3,14.3
19438999,1497844684, 2019/6/19 3:58:4,14.2
19439998,1497844685, 2019/6/19 3:58:5,14.2
19440999,1497844686, 2019/6/19 3:58:6,14.3
19441999,1497844687, 2019/6/19 3:58:7,14.3
19442999,1497844688, 2019/6/19 3:58:8,14.3
19443999,1497844689, 2019/6/19 3:58:9,14.3
19444999,1497844690, 2019/6/19 3:58:10,14.3
19445999,1497844691, 2019/6/19 3:58:11,14.2
19446999,1497844692, 2019/6/19 3:58:12,14.2
19447999,1497844693, 2019/6/19 3:58:13,14.3
19448998,1497844694, 2019/6/19 3:58:14,14.3
19450000,1497844695, 2019/6/19 3:58:15,14.3
19450998,1497844696, 2019/6/19 3:58:16,14.2
19451999,1497844697, 2019/6/19 3:58:17,14.2
19452998,1497844698, 2019/6/19 3:58:18,14.3
19453999,1497844699, 2019/6/19 3:58:19,14.3
19454999,1497844700, 2019/6/19 3:58:20,14.3
19456000,1497844701, 2019/6/19 3:58:21,14.3
19456999,1497844702, 2019/6/19 3:58:22,14.3
19457999,1497844703, 2019/6/19 3:58:23,14.3
19458999,1497844704, 2019/6/19 3:58:24,14.3
19459998,1497844705, 2019/6/19 3:58:25,14.2
19460999,1497844706, 2019/6/19 3:58:26,14.2
19461999,1497844707, 2019/6/19 3:58:27,14.3
19463000,1497844708, 2019/6/19 3:58:28,14.3
19463999,1497844709, 2019/6/19 3:58:29,14.2
19464999,1497844710, 2019/6/19 3:58:30,14.2
19466000,1497844711, 2019/6/19 3:58:31,14.2
19466999,1497844712, 2019/6/19 3:58:32,14.3
19467999,1497844713, 2019/6/19 3:58:33,14.3
19468998,1497844714, 2019/6/19 3:58:34,14.3
19469999,1497844715, 2019/6/19 3:58:35,14.3
19471000,1497844716, 2019/6/19 3:58:36,14.2
19472000,1497844717, 2019/6/19 3:58:37,14.2
19472999,1497844718, 2019/6/19 3:58:38,14.3
19473999,1497844719, 2019/6/19 3:58:39,14.3
19474999,1497844720, 2019/6/19 3:58:40,14.3
19475999,1497844721, 2019/6/19 3:58:41,14.3
19476999,1497844722, 2019/6/19 3:58:42,14.3
19477999,1497844723, 2019/6/19 3:58:43,14.3
19478999,1497844724, 2019/6/19 3:58:44,14.3
19479999,1497844725, 2019/6/19 3:58:45,14.3
19480998,1497844726, 2019/6/19 3:58:46,14.3
19481999,1497844727, 2019/6/19 3:58:47,14.3
19482999,1497844728, 2019/6/19 3:58:48,14.3
19483999,1497844729, 2019/6/19 3:58:49,14.3
19484999,1497844730, 2019/6/19 3:58:50,14.3
19485999,1497844731, 2019/6/19 3:58:51,14.3
19487000,1497844732, 2019/6/19 3:58:52,14.3
19488000,1497844733, 2019/6/19 3:58:53,14.2
19488999,1497844734, 2019/6/19 3:58:54,14.2
19489998,1497844735, 2019/6/19 3:58:55,14.3
19490999,1497844736, 2019/6/19 3:58:56,14.3
19491999,1497844737, 2019/6/19 3:58:57,14.3
19492999,1497844738, 2019/6/19 3:58:58,14.3
19493999,1497844739, 2019/6/19 3:58:59,14.3
19494999,1497844740, 2019/6/19 3:59:0,14.3
19495999,1497844741, 2019/6/19 3:59:1,14.3
19496999,1497844742, 2019/6/19 3:59:2,14.3
19497999,1497844743, 2019/6/19 3:59:3,14.3
19498998,1497844744, 2019/6/19 3:59:4,14.3
19499999,1497844745, 2019/6/19 3:59:5,14.3
19500998,1497844746, 2019/6/19 3:59:6,14.3
19501999,1497844747, 2019/6/19 3:59:7,14.3
19503000,1497844748, 2019/6/19 3:59:8,14.3
19504000,1497844749, 2019/6/19 3:59:9,14.3
19505000,1497844750, 2019/6/19 3:59:10,14.2
19505999,1497844751, 2019/6/19 3:59:11,14.2
19506999,1497844752, 2019/6/19 3:59:12,14.2
19507999,1497844753, 2019/6/19 3:59:13,14.3
19508999,1497844754, 2019/6/19 3:59:14,14.3
19509998,1497844755, 2019/6/19 3:59:15,14.3
19510999,1497844756, 2019/6/19 3:59:16,14.3
19512000,1497844757, 2019/6/19 3:59:17,14.3
19512998,1497844758, 2019/6/19 3:59:18,14.3
19513999,1497844759, 2019/6/19 3:59:19,14.3
19514998,1497844760, 2019/6/19 3:59:20,14.3
19515999,1497844761, 2019/6/19 3:59:21,14.3
19516999,1497844762, 2019/6/19 3:59:22,14.2
19517999,1497844763, 2019/6/19 3:59:23,14.2
19519000,1497844764, 2019/6/19 3:59:24,14.2
19520000,1497844765, 2019/6/19 3:59:25,14.2
19520999,1497844766, 2019/6/19 3:59:26,14.3
19521999,1497844767, 2019/6/19 3:59:27,14.3
19522999,1497844768, 2019/6/19 3:59:28,14.3
19523999,1497844769, 2019/6/19 3:59:29,14.2
19524999,1497844770, 2019/6/19 3:59:30,14.2
19525999,1497844771, 2019/6/19 3:59:31,14.3
19526999,1497844772, 2019/6/19 3:59:32,14.3
19527999,1497844773, 2019/6/19 3:59:33,14.3
19528998,1497844774, 2019/6/19 3:59:34,14.3
