rowID,stamp,date,time,hum
16618998,1497841857,2017/06/19,03:10:57,68.7
16619999,1497841858,2017/06/19,03:10:58,68.7
16620998,1497841859,2017/06/19,03:10:59,68.7
16621999,1497841860,2017/06/19,03:11:00,68.7
16622999,1497841861,2017/06/19,03:11:01,68.7
16623998,1497841862,2017/06/19,03:11:02,68.7
16624999,1497841863,2017/06/19,03:11:03,68.7
16625999,1497841864,2017/06/19,03:11:04,68.7
16627000,1497841865,2017/06/19,03:11:05,68.7
16627998,1497841866,2017/06/19,03:11:06,68.7
16629000,1497841867,2017/06/19,03:11:07,68.7
16629998,1497841868,2017/06/19,03:11:08,68.7
16631000,1497841869,2017/06/19,03:11:09,68.7
16632000,1497841870,2017/06/19,03:11:10,68.7
16632998,1497841871,2017/06/19,03:11:11,68.7
16633999,1497841872,2017/06/19,03:11:12,68.7
16634999,1497841873,2017/06/19,03:11:13,68.7
16635999,1497841874,2017/06/19,03:11:14,68.7
16636999,1497841875,2017/06/19,03:11:15,68.7
16638000,1497841876,2017/06/19,03:11:16,68.7
16638999,1497841877,2017/06/19,03:11:17,68.8
16639998,1497841878,2017/06/19,03:11:18,68.8
16641000,1497841879,2017/06/19,03:11:19,68.7
16642000,1497841880,2017/06/19,03:11:20,68.7
16643000,1497841881,2017/06/19,03:11:21,68.7
16643999,1497841882,2017/06/19,03:11:22,68.7
16644999,1497841883,2017/06/19,03:11:23,68.7
16645999,1497841884,2017/06/19,03:11:24,68.7
16646999,1497841885,2017/06/19,03:11:25,68.7
16647999,1497841886,2017/06/19,03:11:26,68.7
16648998,1497841887,2017/06/19,03:11:27,68.7
16649999,1497841888,2017/06/19,03:11:28,68.7
16650999,1497841889,2017/06/19,03:11:29,68.7
16651999,1497841890,2017/06/19,03:11:30,68.7
16652999,1497841891,2017/06/19,03:11:31,68.8
16653999,1497841892,2017/06/19,03:11:32,68.8
16654999,1497841893,2017/06/19,03:11:33,68.8
16655998,1497841894,2017/06/19,03:11:34,68.8
16657000,1497841895,2017/06/19,03:11:35,68.8
16657999,1497841896,2017/06/19,03:11:36,68.8
16659000,1497841897,2017/06/19,03:11:37,68.8
16659999,1497841898,2017/06/19,03:11:38,68.8
16660999,1497841899,2017/06/19,03:11:39,68.8
16661998,1497841900,2017/06/19,03:11:40,68.7
16662999,1497841901,2017/06/19,03:11:41,68.7
16664000,1497841902,2017/06/19,03:11:42,68.7
16664999,1497841903,2017/06/19,03:11:43,68.7
16665999,1497841904,2017/06/19,03:11:44,68.7
16666999,1497841905,2017/06/19,03:11:45,68.7
16667999,1497841906,2017/06/19,03:11:46,68.7
16668998,1497841907,2017/06/19,03:11:47,68.7
16669999,1497841908,2017/06/19,03:11:48,68.7
16670998,1497841909,2017/06/19,03:11:49,68.7
16671998,1497841910,2017/06/19,03:11:50,68.7
16672999,1497841911,2017/06/19,03:11:51,68.7
16673999,1497841912,2017/06/19,03:11:52,68.7
16674999,1497841913,2017/06/19,03:11:53,68.7
16675999,1497841914,2017/06/19,03:11:54,68.7
16676999,1497841915,2017/06/19,03:11:55,68.7
16677998,1497841916,2017/06/19,03:11:56,68.7
16678999,1497841917,2017/06/19,03:11:57,68.7
16680000,1497841918,2017/06/19,03:11:58,68.7
16680999,1497841919,2017/06/19,03:11:59,68.7
16682000,1497841920,2017/06/19,03:12:00,68.7
16682999,1497841921,2017/06/19,03:12:01,68.7
16683999,1497841922,2017/06/19,03:12:02,68.7
16684999,1497841923,2017/06/19,03:12:03,68.7
16685999,1497841924,2017/06/19,03:12:04,68.7
16687000,1497841925,2017/06/19,03:12:05,68.7
16687998,1497841926,2017/06/19,03:12:06,68.7
16689000,1497841927,2017/06/19,03:12:07,68.8
16689999,1497841928,2017/06/19,03:12:08,68.8
16690999,1497841929,2017/06/19,03:12:09,68.8
16691999,1497841930,2017/06/19,03:12:10,68.8
16692999,1497841931,2017/06/19,03:12:11,68.8
16693998,1497841932,2017/06/19,03:12:12,68.8
16695000,1497841933,2017/06/19,03:12:13,68.8
16695999,1497841934,2017/06/19,03:12:14,68.8
16696998,1497841935,2017/06/19,03:12:15,68.8
16697999,1497841936,2017/06/19,03:12:16,68.8
16698999,1497841937,2017/06/19,03:12:17,68.8
16699999,1497841938,2017/06/19,03:12:18,68.8
16700999,1497841939,2017/06/19,03:12:19,68.8
16702000,1497841940,2017/06/19,03:12:20,68.8
16702999,1497841941,2017/06/19,03:12:21,68.8
16703998,1497841942,2017/06/19,03:12:22,68.8
16704998,1497841943,2017/06/19,03:12:23,68.8
16705999,1497841944,2017/06/19,03:12:24,68.8
16707000,1497841945,2017/06/19,03:12:25,68.8
16707999,1497841946,2017/06/19,03:12:26,68.8
16709000,1497841947,2017/06/19,03:12:27,68.7
16709999,1497841948,2017/06/19,03:12:28,68.7
16710999,1497841949,2017/06/19,03:12:29,68.7
16711999,1497841950,2017/06/19,03:12:30,68.7
16712998,1497841951,2017/06/19,03:12:31,68.7
16713999,1497841952,2017/06/19,03:12:32,68.7
16714998,1497841953,2017/06/19,03:12:33,68.7
16716000,1497841954,2017/06/19,03:12:34,68.7
16716999,1497841955,2017/06/19,03:12:35,68.7
16718000,1497841956,2017/06/19,03:12:36,68.7
16718999,1497841957,2017/06/19,03:12:37,68.7
16720000,1497841958,2017/06/19,03:12:38,68.7
16720999,1497841959,2017/06/19,03:12:39,68.7
16721999,1497841960,2017/06/19,03:12:40,68.7
16722999,1497841961,2017/06/19,03:12:41,68.7
16723999,1497841962,2017/06/19,03:12:42,68.7
16724999,1497841963,2017/06/19,03:12:43,68.7
16725999,1497841964,2017/06/19,03:12:44,68.7
16726999,1497841965,2017/06/19,03:12:45,68.7
16727999,1497841966,2017/06/19,03:12:46,68.7
16728998,1497841967,2017/06/19,03:12:47,68.7
16729999,1497841968,2017/06/19,03:12:48,68.7
16730998,1497841969,2017/06/19,03:12:49,68.7
16731999,1497841970,2017/06/19,03:12:50,68.7
16732999,1497841971,2017/06/19,03:12:51,68.7
16733999,1497841972,2017/06/19,03:12:52,68.7
16734998,1497841973,2017/06/19,03:12:53,68.7
16735998,1497841974,2017/06/19,03:12:54,68.7
16737000,1497841975,2017/06/19,03:12:55,68.7
16737999,1497841976,2017/06/19,03:12:56,68.7
16738999,1497841977,2017/06/19,03:12:57,68.7
16739999,1497841978,2017/06/19,03:12:58,68.7
16740999,1497841979,2017/06/19,03:12:59,68.7
16741998,1497841980,2017/06/19,03:13:00,68.7
16742999,1497841981,2017/06/19,03:13:01,68.7
16743999,1497841982,2017/06/19,03:13:02,68.7
16744998,1497841983,2017/06/19,03:13:03,68.7
16745999,1497841984,2017/06/19,03:13:04,68.7
16746999,1497841985,2017/06/19,03:13:05,68.7
16747999,1497841986,2017/06/19,03:13:06,68.7
16748998,1497841987,2017/06/19,03:13:07,68.7
16749999,1497841988,2017/06/19,03:13:08,68.7
16750999,1497841989,2017/06/19,03:13:09,68.7
16751998,1497841990,2017/06/19,03:13:10,68.7
16752999,1497841991,2017/06/19,03:13:11,68.6
16753999,1497841992,2017/06/19,03:13:12,68.6
16754999,1497841993,2017/06/19,03:13:13,68.6
16755998,1497841994,2017/06/19,03:13:14,68.7
16756999,1497841995,2017/06/19,03:13:15,68.7
16757999,1497841996,2017/06/19,03:13:16,68.7
16758999,1497841997,2017/06/19,03:13:17,68.7
16759999,1497841998,2017/06/19,03:13:18,68.7
16760999,1497841999,2017/06/19,03:13:19,68.7
16761999,1497842000,2017/06/19,03:13:20,68.7
16762998,1497842002,2017/06/19,03:13:22,68.7
16764000,1497842003,2017/06/19,03:13:23,68.7
16764999,1497842004,2017/06/19,03:13:24,68.7
16766000,1497842005,2017/06/19,03:13:25,68.6
16766999,1497842006,2017/06/19,03:13:26,68.6
16768000,1497842007,2017/06/19,03:13:27,68.5
16768999,1497842008,2017/06/19,03:13:28,68.5
16769998,1497842009,2017/06/19,03:13:29,68.5
16770999,1497842010,2017/06/19,03:13:30,68.6
16771999,1497842011,2017/06/19,03:13:31,68.6
16772999,1497842012,2017/06/19,03:13:32,68.6
16773999,1497842013,2017/06/19,03:13:33,68.6
16774999,1497842014,2017/06/19,03:13:34,68.6
16775999,1497842015,2017/06/19,03:13:35,68.6
16776999,1497842016,2017/06/19,03:13:36,68.6
16777999,1497842017,2017/06/19,03:13:37,68.6
16778998,1497842018,2017/06/19,03:13:38,68.6
16780000,1497842019,2017/06/19,03:13:39,68.6
16780999,1497842020,2017/06/19,03:13:40,68.6
16782000,1497842021,2017/06/19,03:13:41,68.6
16783000,1497842022,2017/06/19,03:13:42,68.6
16784000,1497842023,2017/06/19,03:13:43,68.6
16784999,1497842024,2017/06/19,03:13:44,68.6
16785998,1497842025,2017/06/19,03:13:45,68.7
16786999,1497842026,2017/06/19,03:13:46,68.7
16787998,1497842027,2017/06/19,03:13:47,68.7
16788999,1497842028,2017/06/19,03:13:48,68.7
16789998,1497842029,2017/06/19,03:13:49,68.7
16790999,1497842030,2017/06/19,03:13:50,68.7
16791999,1497842031,2017/06/19,03:13:51,68.7
16792998,1497842032,2017/06/19,03:13:52,68.7
16793999,1497842033,2017/06/19,03:13:53,68.7
16794998,1497842034,2017/06/19,03:13:54,68.7
16795999,1497842035,2017/06/19,03:13:55,68.7
16796999,1497842036,2017/06/19,03:13:56,68.7
16797999,1497842037,2017/06/19,03:13:57,68.7
16798999,1497842038,2017/06/19,03:13:58,68.7
16799998,1497842039,2017/06/19,03:13:59,68.7
16800999,1497842040,2017/06/19,03:14:00,68.7
16801999,1497842041,2017/06/19,03:14:01,68.7
16802999,1497842042,2017/06/19,03:14:02,68.7
16803999,1497842043,2017/06/19,03:14:03,68.7
16804999,1497842044,2017/06/19,03:14:04,68.7
16805998,1497842045,2017/06/19,03:14:05,68.7
16806999,1497842046,2017/06/19,03:14:06,68.7
16807999,1497842047,2017/06/19,03:14:07,68.8
16808998,1497842048,2017/06/19,03:14:08,68.8
16810000,1497842049,2017/06/19,03:14:09,68.8
16810999,1497842050,2017/06/19,03:14:10,68.8
16811999,1497842051,2017/06/19,03:14:11,68.8
16812998,1497842052,2017/06/19,03:14:12,68.8
16813999,1497842053,2017/06/19,03:14:13,68.8
16814999,1497842054,2017/06/19,03:14:14,68.8
16816000,1497842055,2017/06/19,03:14:15,68.8
16817000,1497842056,2017/06/19,03:14:16,68.8
16817999,1497842057,2017/06/19,03:14:17,68.8
16818999,1497842058,2017/06/19,03:14:18,68.8
16819999,1497842059,2017/06/19,03:14:19,68.8
16820999,1497842060,2017/06/19,03:14:20,68.8
16821999,1497842061,2017/06/19,03:14:21,68.8
16823000,1497842062,2017/06/19,03:14:22,68.8
16823999,1497842063,2017/06/19,03:14:23,68.8
16824998,1497842064,2017/06/19,03:14:24,68.7
16825999,1497842065,2017/06/19,03:14:25,68.7
16826998,1497842066,2017/06/19,03:14:26,68.7
16827999,1497842067,2017/06/19,03:14:27,68.7
16828999,1497842068,2017/06/19,03:14:28,68.7
16829999,1497842069,2017/06/19,03:14:29,68.7
16831000,1497842070,2017/06/19,03:14:30,68.7
16831998,1497842071,2017/06/19,03:14:31,68.7
16833000,1497842072,2017/06/19,03:14:32,68.7
16833999,1497842073,2017/06/19,03:14:33,68.7
16834999,1497842074,2017/06/19,03:14:34,68.7
16835998,1497842075,2017/06/19,03:14:35,68.7
16836999,1497842076,2017/06/19,03:14:36,68.7
16837999,1497842077,2017/06/19,03:14:37,68.6
16838999,1497842078,2017/06/19,03:14:38,68.6
16839999,1497842079,2017/06/19,03:14:39,68.7
16840998,1497842080,2017/06/19,03:14:40,68.7
16841999,1497842081,2017/06/19,03:14:41,68.7
16842999,1497842082,2017/06/19,03:14:42,68.7
16843999,1497842083,2017/06/19,03:14:43,68.7
16844998,1497842084,2017/06/19,03:14:44,68.7
16845999,1497842085,2017/06/19,03:14:45,68.7
16847000,1497842086,2017/06/19,03:14:46,68.7
16847998,1497842087,2017/06/19,03:14:47,68.7
16848999,1497842088,2017/06/19,03:14:48,68.7
16849999,1497842089,2017/06/19,03:14:49,68.7
16850999,1497842090,2017/06/19,03:14:50,68.7
16851999,1497842091,2017/06/19,03:14:51,68.7
16852999,1497842092,2017/06/19,03:14:52,68.7
16853998,1497842093,2017/06/19,03:14:53,68.7
16855000,1497842094,2017/06/19,03:14:54,68.7
16855999,1497842095,2017/06/19,03:14:55,68.7
16856999,1497842096,2017/06/19,03:14:56,68.7
16858000,1497842097,2017/06/19,03:14:57,68.7
16858999,1497842098,2017/06/19,03:14:58,68.7
16859999,1497842099,2017/06/19,03:14:59,68.7
16860998,1497842100,2017/06/19,03:15:00,68.7
16861999,1497842101,2017/06/19,03:15:01,68.7
16862999,1497842102,2017/06/19,03:15:02,68.7
16864000,1497842103,2017/06/19,03:15:03,68.7
16864999,1497842104,2017/06/19,03:15:04,68.7
16865998,1497842105,2017/06/19,03:15:05,68.7
16866999,1497842106,2017/06/19,03:15:06,68.7
16867998,1497842107,2017/06/19,03:15:07,68.7
16868999,1497842108,2017/06/19,03:15:08,68.7
16869998,1497842109,2017/06/19,03:15:09,68.6
16870999,1497842110,2017/06/19,03:15:10,68.6
16871999,1497842111,2017/06/19,03:15:11,68.6
16872998,1497842112,2017/06/19,03:15:12,68.6
16873999,1497842113,2017/06/19,03:15:13,68.6
16874998,1497842114,2017/06/19,03:15:14,68.6
16875999,1497842115,2017/06/19,03:15:15,68.6
16876999,1497842116,2017/06/19,03:15:16,68.6
16877999,1497842117,2017/06/19,03:15:17,68.6
16879000,1497842118,2017/06/19,03:15:18,68.6
16879998,1497842119,2017/06/19,03:15:19,68.6
16881000,1497842120,2017/06/19,03:15:20,68.6
16882000,1497842121,2017/06/19,03:15:21,68.6
16883000,1497842122,2017/06/19,03:15:22,68.6
16883999,1497842123,2017/06/19,03:15:23,68.6
16884999,1497842124,2017/06/19,03:15:24,68.6
16885998,1497842125,2017/06/19,03:15:25,68.6
16886999,1497842126,2017/06/19,03:15:26,68.6
16887999,1497842127,2017/06/19,03:15:27,68.6
16888998,1497842128,2017/06/19,03:15:28,68.6
16889999,1497842129,2017/06/19,03:15:29,68.6
16890999,1497842130,2017/06/19,03:15:30,68.6
16891999,1497842131,2017/06/19,03:15:31,68.6
16892998,1497842132,2017/06/19,03:15:32,68.6
16893999,1497842133,2017/06/19,03:15:33,68.6
16895000,1497842134,2017/06/19,03:15:34,68.6
16895998,1497842135,2017/06/19,03:15:35,68.6
16897000,1497842136,2017/06/19,03:15:36,68.6
16897998,1497842137,2017/06/19,03:15:37,68.7
16899000,1497842138,2017/06/19,03:15:38,68.7
16899999,1497842139,2017/06/19,03:15:39,68.7
16900999,1497842140,2017/06/19,03:15:40,68.7
16901998,1497842141,2017/06/19,03:15:41,68.7
16902999,1497842142,2017/06/19,03:15:42,68.7
16903999,1497842143,2017/06/19,03:15:43,68.7
16904998,1497842144,2017/06/19,03:15:44,68.7
16906000,1497842145,2017/06/19,03:15:45,68.7
16906998,1497842146,2017/06/19,03:15:46,68.7
16908000,1497842147,2017/06/19,03:15:47,68.6
16908998,1497842148,2017/06/19,03:15:48,68.6
16910000,1497842149,2017/06/19,03:15:49,68.6
16910998,1497842150,2017/06/19,03:15:50,68.7
16912000,1497842151,2017/06/19,03:15:51,68.7
16912999,1497842152,2017/06/19,03:15:52,68.6
16913999,1497842153,2017/06/19,03:15:53,68.6
16914999,1497842154,2017/06/19,03:15:54,68.6
16915999,1497842155,2017/06/19,03:15:55,68.6
16916999,1497842156,2017/06/19,03:15:56,68.6
16917998,1497842157,2017/06/19,03:15:57,68.6
16919000,1497842158,2017/06/19,03:15:58,68.7
16919999,1497842159,2017/06/19,03:15:59,68.7
16920999,1497842160,2017/06/19,03:16:00,68.7
16921999,1497842161,2017/06/19,03:16:01,68.7
16922999,1497842162,2017/06/19,03:16:02,68.6
16923999,1497842163,2017/06/19,03:16:03,68.6
16924999,1497842164,2017/06/19,03:16:04,68.6
16925999,1497842165,2017/06/19,03:16:05,68.6
16926999,1497842166,2017/06/19,03:16:06,68.6
16927998,1497842167,2017/06/19,03:16:07,68.6
16928999,1497842168,2017/06/19,03:16:08,68.6
16929999,1497842169,2017/06/19,03:16:09,68.7
16930999,1497842170,2017/06/19,03:16:10,68.7
16931998,1497842171,2017/06/19,03:16:11,68.7
16932999,1497842172,2017/06/19,03:16:12,68.7
16933999,1497842173,2017/06/19,03:16:13,68.6
16935000,1497842174,2017/06/19,03:16:14,68.6
16936000,1497842175,2017/06/19,03:16:15,68.7
16936998,1497842176,2017/06/19,03:16:16,68.7
16937999,1497842177,2017/06/19,03:16:17,68.7
16939000,1497842178,2017/06/19,03:16:18,68.7
16939999,1497842179,2017/06/19,03:16:19,68.7
16940999,1497842180,2017/06/19,03:16:20,68.6
16941999,1497842181,2017/06/19,03:16:21,68.6
16942999,1497842182,2017/06/19,03:16:22,68.7
16943998,1497842183,2017/06/19,03:16:23,68.7
16945000,1497842184,2017/06/19,03:16:24,68.6
16945999,1497842185,2017/06/19,03:16:25,68.6
16947000,1497842186,2017/06/19,03:16:26,68.6
16947999,1497842187,2017/06/19,03:16:27,68.6
16948999,1497842188,2017/06/19,03:16:28,68.6
16949999,1497842189,2017/06/19,03:16:29,68.6
16951000,1497842190,2017/06/19,03:16:30,68.6
16952000,1497842191,2017/06/19,03:16:31,68.6
16952998,1497842192,2017/06/19,03:16:32,68.6
16953999,1497842193,2017/06/19,03:16:33,68.6
16955000,1497842194,2017/06/19,03:16:34,68.6
16955999,1497842195,2017/06/19,03:16:35,68.6
16956998,1497842196,2017/06/19,03:16:36,68.5
16957999,1497842197,2017/06/19,03:16:37,68.5
16958999,1497842198,2017/06/19,03:16:38,68.6
16960000,1497842199,2017/06/19,03:16:39,68.6
16960999,1497842200,2017/06/19,03:16:40,68.6
16961998,1497842201,2017/06/19,03:16:41,68.5
16962999,1497842202,2017/06/19,03:16:42,68.5
16963999,1497842203,2017/06/19,03:16:43,68.7
16964999,1497842204,2017/06/19,03:16:44,68.7
16965998,1497842205,2017/06/19,03:16:45,68.7
16967000,1497842206,2017/06/19,03:16:46,68.7
16968000,1497842207,2017/06/19,03:16:47,68.7
16968998,1497842208,2017/06/19,03:16:48,68.7
16969999,1497842209,2017/06/19,03:16:49,68.7
16970998,1497842210,2017/06/19,03:16:50,68.6
16971999,1497842211,2017/06/19,03:16:51,68.6
16972998,1497842212,2017/06/19,03:16:52,68.6
16973999,1497842213,2017/06/19,03:16:53,68.6
16975000,1497842214,2017/06/19,03:16:54,68.7
16975998,1497842215,2017/06/19,03:16:55,68.7
16977000,1497842216,2017/06/19,03:16:56,68.6
16978000,1497842217,2017/06/19,03:16:57,68.6
16978999,1497842218,2017/06/19,03:16:58,68.6
16979999,1497842219,2017/06/19,03:16:59,68.6
16980999,1497842220,2017/06/19,03:17:00,68.6
16982000,1497842221,2017/06/19,03:17:01,68.6
16982999,1497842222,2017/06/19,03:17:02,68.6
16984000,1497842223,2017/06/19,03:17:03,68.6
16984999,1497842224,2017/06/19,03:17:04,68.6
16986000,1497842225,2017/06/19,03:17:05,68.6
16986999,1497842226,2017/06/19,03:17:06,68.7
16987999,1497842227,2017/06/19,03:17:07,68.7
16988999,1497842228,2017/06/19,03:17:08,68.7
16990000,1497842229,2017/06/19,03:17:09,68.7
16991000,1497842230,2017/06/19,03:17:10,68.7
16991998,1497842231,2017/06/19,03:17:11,68.7
16993000,1497842232,2017/06/19,03:17:12,68.7
16993999,1497842233,2017/06/19,03:17:13,68.7
16994999,1497842234,2017/06/19,03:17:14,68.7
16995998,1497842235,2017/06/19,03:17:15,68.6
16996999,1497842236,2017/06/19,03:17:16,68.6
16997998,1497842237,2017/06/19,03:17:17,68.7
16998999,1497842238,2017/06/19,03:17:18,68.7
17000000,1497842239,2017/06/19,03:17:19,68.7
17000998,1497842240,2017/06/19,03:17:20,68.7
17002000,1497842241,2017/06/19,03:17:21,68.6
17002998,1497842242,2017/06/19,03:17:22,68.6
17004000,1497842243,2017/06/19,03:17:23,68.6
17004999,1497842244,2017/06/19,03:17:24,68.6
17005999,1497842245,2017/06/19,03:17:25,68.6
17006999,1497842246,2017/06/19,03:17:26,68.6
17007998,1497842247,2017/06/19,03:17:27,68.6
17008999,1497842248,2017/06/19,03:17:28,68.6
17009999,1497842249,2017/06/19,03:17:29,68.6
17010999,1497842250,2017/06/19,03:17:30,68.6
17011999,1497842251,2017/06/19,03:17:31,68.6
17012999,1497842252,2017/06/19,03:17:32,68.6
17013998,1497842253,2017/06/19,03:17:33,68.7
17014999,1497842254,2017/06/19,03:17:34,68.7
17016000,1497842255,2017/06/19,03:17:35,68.6
17016999,1497842256,2017/06/19,03:17:36,68.6
17018000,1497842257,2017/06/19,03:17:37,68.6
17018999,1497842258,2017/06/19,03:17:38,68.7
17019999,1497842259,2017/06/19,03:17:39,68.7
17020998,1497842260,2017/06/19,03:17:40,68.6
17021999,1497842261,2017/06/19,03:17:41,68.6
17022999,1497842262,2017/06/19,03:17:42,68.7
17023998,1497842263,2017/06/19,03:17:43,68.7
17024999,1497842264,2017/06/19,03:17:44,68.6
17025999,1497842265,2017/06/19,03:17:45,68.6
17026999,1497842266,2017/06/19,03:17:46,68.6
17027999,1497842267,2017/06/19,03:17:47,68.6
17028999,1497842268,2017/06/19,03:17:48,68.6
17029998,1497842269,2017/06/19,03:17:49,68.7
17030999,1497842270,2017/06/19,03:17:50,68.7
17032000,1497842271,2017/06/19,03:17:51,68.6
17032999,1497842272,2017/06/19,03:17:52,68.6
17034000,1497842273,2017/06/19,03:17:53,68.6
17034998,1497842274,2017/06/19,03:17:54,68.6
17036000,1497842275,2017/06/19,03:17:55,68.6
17036999,1497842276,2017/06/19,03:17:56,68.6
17037999,1497842277,2017/06/19,03:17:57,68.6
17038999,1497842278,2017/06/19,03:17:58,68.6
17039998,1497842279,2017/06/19,03:17:59,68.6
17040999,1497842280,2017/06/19,03:18:00,68.6
17041999,1497842281,2017/06/19,03:18:01,68.6
17042999,1497842282,2017/06/19,03:18:02,68.6
17043999,1497842283,2017/06/19,03:18:03,68.6
17044999,1497842284,2017/06/19,03:18:04,68.6
17045999,1497842285,2017/06/19,03:18:05,68.5
17046999,1497842286,2017/06/19,03:18:06,68.5
17048000,1497842287,2017/06/19,03:18:07,68.6
17048999,1497842288,2017/06/19,03:18:08,68.6
17049999,1497842289,2017/06/19,03:18:09,68.6
17050999,1497842290,2017/06/19,03:18:10,68.6
17051999,1497842291,2017/06/19,03:18:11,68.6
17052999,1497842292,2017/06/19,03:18:12,68.5
17053999,1497842293,2017/06/19,03:18:13,68.5
17055000,1497842294,2017/06/19,03:18:14,68.5
17056000,1497842295,2017/06/19,03:18:15,68.5
17057000,1497842296,2017/06/19,03:18:16,68.5
17057999,1497842297,2017/06/19,03:18:17,68.5
17059000,1497842298,2017/06/19,03:18:18,68.5
17059998,1497842299,2017/06/19,03:18:19,68.6
17060999,1497842300,2017/06/19,03:18:20,68.6
17061998,1497842301,2017/06/19,03:18:21,68.6
17062999,1497842302,2017/06/19,03:18:22,68.6
17063999,1497842303,2017/06/19,03:18:23,68.7
17064998,1497842304,2017/06/19,03:18:24,68.7
17065999,1497842305,2017/06/19,03:18:25,68.7
17066998,1497842306,2017/06/19,03:18:26,68.7
17067999,1497842307,2017/06/19,03:18:27,68.7
17068999,1497842308,2017/06/19,03:18:28,68.6
17069999,1497842309,2017/06/19,03:18:29,68.6
17071000,1497842310,2017/06/19,03:18:30,68.7
17072000,1497842311,2017/06/19,03:18:31,68.7
17072999,1497842312,2017/06/19,03:18:32,68.5
17073999,1497842313,2017/06/19,03:18:33,68.5
17074999,1497842314,2017/06/19,03:18:34,68.5
17075999,1497842315,2017/06/19,03:18:35,68.5
17076999,1497842316,2017/06/19,03:18:36,68.5
17077998,1497842317,2017/06/19,03:18:37,68.6
17078999,1497842318,2017/06/19,03:18:38,68.6
17079999,1497842319,2017/06/19,03:18:39,68.6
17080998,1497842320,2017/06/19,03:18:40,68.6
17082000,1497842321,2017/06/19,03:18:41,68.6
17082998,1497842322,2017/06/19,03:18:42,68.5
17083999,1497842323,2017/06/19,03:18:43,68.5
17084999,1497842324,2017/06/19,03:18:44,68.6
17086000,1497842325,2017/06/19,03:18:45,68.6
17086999,1497842326,2017/06/19,03:18:46,68.5
17087998,1497842327,2017/06/19,03:18:47,68.5
17089000,1497842328,2017/06/19,03:18:48,68.6
17090000,1497842329,2017/06/19,03:18:49,68.6
17091000,1497842330,2017/06/19,03:18:50,68.6
17091999,1497842331,2017/06/19,03:18:51,68.6
17092999,1497842332,2017/06/19,03:18:52,68.6
17093999,1497842333,2017/06/19,03:18:53,68.6
17094999,1497842334,2017/06/19,03:18:54,68.6
17095999,1497842335,2017/06/19,03:18:55,68.4
17096998,1497842336,2017/06/19,03:18:56,68.4
17098000,1497842337,2017/06/19,03:18:57,68.4
17098999,1497842338,2017/06/19,03:18:58,68.5
17099999,1497842339,2017/06/19,03:18:59,68.5
17100999,1497842340,2017/06/19,03:19:00,68.5
17101999,1497842341,2017/06/19,03:19:01,68.5
17102999,1497842342,2017/06/19,03:19:02,68.5
17103998,1497842343,2017/06/19,03:19:03,68.5
17104999,1497842344,2017/06/19,03:19:04,68.5
17105999,1497842345,2017/06/19,03:19:05,68.5
17106999,1497842346,2017/06/19,03:19:06,68.5
17107999,1497842347,2017/06/19,03:19:07,68.5
17108999,1497842348,2017/06/19,03:19:08,68.5
17109999,1497842349,2017/06/19,03:19:09,68.5
17110999,1497842350,2017/06/19,03:19:10,68.5
17111999,1497842351,2017/06/19,03:19:11,68.6
17112998,1497842352,2017/06/19,03:19:12,68.6
17113999,1497842353,2017/06/19,03:19:13,68.6
17114999,1497842354,2017/06/19,03:19:14,68.5
17115999,1497842355,2017/06/19,03:19:15,68.5
17116999,1497842356,2017/06/19,03:19:16,68.6
17117999,1497842357,2017/06/19,03:19:17,68.6
17119000,1497842358,2017/06/19,03:19:18,68.5
17119998,1497842359,2017/06/19,03:19:19,68.5
17120999,1497842360,2017/06/19,03:19:20,68.5
17121999,1497842361,2017/06/19,03:19:21,68.5
17122999,1497842362,2017/06/19,03:19:22,68.5
17123999,1497842363,2017/06/19,03:19:23,68.5
17124999,1497842364,2017/06/19,03:19:24,68.5
17125999,1497842365,2017/06/19,03:19:25,68.6
17126999,1497842366,2017/06/19,03:19:26,68.6
17128000,1497842367,2017/06/19,03:19:27,68.6
17128999,1497842368,2017/06/19,03:19:28,68.6
17130000,1497842369,2017/06/19,03:19:29,68.5
17130998,1497842370,2017/06/19,03:19:30,68.5
17132000,1497842371,2017/06/19,03:19:31,68.5
17132999,1497842372,2017/06/19,03:19:32,68.5
17133999,1497842373,2017/06/19,03:19:33,68.5
17135000,1497842374,2017/06/19,03:19:34,68.6
17135998,1497842375,2017/06/19,03:19:35,68.6
17137000,1497842376,2017/06/19,03:19:36,68.6
17137999,1497842377,2017/06/19,03:19:37,68.6
17138999,1497842378,2017/06/19,03:19:38,68.6
17139998,1497842379,2017/06/19,03:19:39,68.5
17141000,1497842380,2017/06/19,03:19:40,68.5
17141999,1497842381,2017/06/19,03:19:41,68.5
17142999,1497842382,2017/06/19,03:19:42,68.5
17143999,1497842383,2017/06/19,03:19:43,68.6
17144998,1497842384,2017/06/19,03:19:44,68.6
17145999,1497842385,2017/06/19,03:19:45,68.6
17146998,1497842386,2017/06/19,03:19:46,68.6
17147999,1497842387,2017/06/19,03:19:47,68.6
17148999,1497842388,2017/06/19,03:19:48,68.6
17149999,1497842389,2017/06/19,03:19:49,68.6
17150999,1497842390,2017/06/19,03:19:50,68.5
17151998,1497842391,2017/06/19,03:19:51,68.5
17153000,1497842392,2017/06/19,03:19:52,68.6
17153999,1497842393,2017/06/19,03:19:53,68.6
17154999,1497842394,2017/06/19,03:19:54,68.6
